Order ID,Order Date,Ship Mode,Segment,Customer Name,Region,State,City,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-2486,2024-06-09,First Class,Corporate,Krystal Thompson,South,Florida,Port Jenniferport,Technology,Keyboard,4373.55,7,0.2,745.98
ORD-2487,2024-07-15,Standard Class,Home Office,Johnny Liu,South,Texas,North Ashley,Technology,Keyboard,3953.86,6,0.2,488.04
ORD-2488,2025-06-27,Standard Class,Consumer,John Smith,West,Washington,Port Jenniferside,Furniture,Table,2085.4,5,0.2,48.07
ORD-2489,2024-05-17,Same Day,Home Office,Tyler Brown,West,Washington,Edwardstad,Technology,Tablet,3502.16,9,0.1,774.25
ORD-2490,2024-08-01,First Class,Consumer,Shirley Cook,West,Oregon,West Jenna,Office Supplies,Printer Ink,235.83,1,0.2,-9.5
ORD-2491,2025-12-29,Same Day,Home Office,Stacy Diaz,South,Georgia,Coreyville,Furniture,Chair,2003.86,4,0.1,453.04
ORD-2492,2024-07-21,Same Day,Consumer,Jennifer Graham,Central,Michigan,Staffordfurt,Technology,Tablet,289.24,4,0.1,40.63
ORD-2493,2024-03-26,Same Day,Corporate,David Sloan,East,Massachusetts,Amandafort,Office Supplies,Printer Ink,4997.25,1,0.3,367.29
ORD-2494,2024-01-11,Second Class,Consumer,Cynthia Rodriguez,Central,Illinois,Samanthachester,Furniture,Bookshelf,4298.97,9,0.5,-436.53
ORD-2495,2025-06-20,Standard Class,Consumer,Jonathan Lynn,West,California,East Matthew,Office Supplies,Paper,1706.21,7,0.0,319.8
ORD-2496,2025-03-01,Standard Class,Home Office,Mr. Arthur Rosario,Central,Ohio,West Alan,Furniture,Cabinet,1356.24,5,0.4,-236.01
ORD-2497,2024-05-06,First Class,Consumer,Jennifer Burnett,East,Massachusetts,West Marie,Furniture,Bookshelf,3970.81,3,0.0,274.24
ORD-2498,2025-02-21,Second Class,Consumer,Eric Warren,South,Texas,Sarahbury,Technology,Keyboard,2672.95,6,0.0,525.61
ORD-2499,2025-03-04,Standard Class,Consumer,Marilyn Mckay,East,New York,West Bryan,Office Supplies,Notebook,2553.97,2,0.1,313.4
ORD-2500,2025-01-10,Standard Class,Corporate,Hayden Ortiz,South,Texas,Jonesberg,Office Supplies,Printer Ink,693.76,9,0.3,150.86
ORD-2501,2024-05-11,Same Day,Consumer,Jennifer Anderson,East,Massachusetts,New Michaelmouth,Furniture,Cabinet,2205.09,1,0.4,254.6
ORD-2502,2024-01-28,Same Day,Consumer,Keith Vance,West,California,North Adamburgh,Technology,Tablet,4430.44,6,0.3,-88.07
ORD-2503,2024-02-23,Same Day,Home Office,Teresa Moran,Central,Illinois,Kimberlyfurt,Furniture,Desk,544.73,3,0.1,39.81
ORD-2504,2024-05-26,Second Class,Home Office,Steven Mcclain,East,Massachusetts,Bradtown,Office Supplies,Paper,2452.66,8,0.3,158.97
ORD-2505,2025-04-03,Second Class,Corporate,Nancy Bauer,South,Florida,Brandyport,Office Supplies,Paper,623.35,5,0.4,-96.89
ORD-2506,2025-10-22,First Class,Home Office,Charles Harris,South,Texas,Port Lauratown,Furniture,Bookshelf,3696.46,9,0.1,440.42
ORD-2507,2025-08-01,Standard Class,Corporate,Brandy Allen,West,California,Leestad,Technology,Monitor,2285.09,1,0.4,122.91
ORD-2508,2025-09-04,Same Day,Home Office,Tracey Wilson,South,Georgia,Bobbyberg,Technology,Laptop,3587.53,8,0.2,487.38
ORD-2509,2025-04-12,Standard Class,Home Office,Claire Harris,Central,Michigan,Jamesview,Furniture,Bookshelf,3226.66,10,0.5,-229.24
ORD-2510,2024-10-28,Standard Class,Home Office,Peggy Valenzuela,South,Texas,West Gregoryport,Office Supplies,Printer Ink,2917.43,10,0.1,95.73
ORD-2511,2024-08-16,First Class,Consumer,Jeffrey Miller,South,Georgia,Port Pamela,Office Supplies,Pen,4768.78,4,0.0,458.94
ORD-2512,2025-07-25,Same Day,Consumer,Gregory Peterson,Central,Ohio,Murilloborough,Office Supplies,Notebook,4805.11,1,0.3,679.55
ORD-2513,2024-11-12,Second Class,Home Office,John Parker,Central,Michigan,Millerfurt,Technology,Keyboard,3830.77,1,0.5,-629.34
ORD-2514,2024-01-18,First Class,Consumer,John Rivera,East,Massachusetts,Lake Williamside,Office Supplies,Notebook,4543.91,4,0.4,-957.24
ORD-2515,2024-05-30,Same Day,Home Office,Joseph Mccoy,South,Florida,West Leslie,Office Supplies,Paper,4908.91,10,0.4,350.26
ORD-2516,2025-01-22,First Class,Corporate,Brendan Banks,South,Georgia,West Michael,Office Supplies,Pen,2199.02,5,0.0,540.74
ORD-2517,2024-05-29,Second Class,Home Office,Edward Gray,West,California,Denisehaven,Technology,Tablet,2435.55,7,0.0,530.96
ORD-2518,2025-08-24,First Class,Home Office,Kayla Camacho,South,Georgia,East Donna,Furniture,Chair,1297.06,4,0.2,119.06
ORD-2519,2025-11-14,Same Day,Home Office,Ronnie Jones,South,Georgia,Shawfurt,Technology,Laptop,4171.02,3,0.3,742.05
ORD-2520,2024-07-16,First Class,Consumer,Jeanne Green,Central,Ohio,New Frankshire,Technology,Laptop,628.08,7,0.4,0.64
ORD-2521,2024-11-25,Standard Class,Corporate,Katrina Haynes,West,California,East Juanburgh,Furniture,Bookshelf,327.13,5,0.0,40.32
ORD-2522,2024-02-21,First Class,Consumer,Brian Phillips,Central,Illinois,West Danielleborough,Office Supplies,Notebook,1019.7,10,0.3,38.4
ORD-2523,2025-04-04,Second Class,Home Office,Victoria Gray,South,Florida,Moralesshire,Technology,Keyboard,2231.22,10,0.2,224.69
ORD-2524,2025-05-18,Same Day,Corporate,Glenn Johnson,Central,Ohio,West Virginia,Office Supplies,Pen,3001.74,6,0.0,566.93
ORD-2525,2025-06-30,First Class,Consumer,Travis Vargas,West,California,North Brittney,Office Supplies,Notebook,380.63,5,0.0,56.84
ORD-2526,2024-07-26,First Class,Corporate,Amy Black,East,New York,Mooreshire,Technology,Keyboard,1198.96,3,0.2,-14.63
ORD-2527,2024-06-16,Standard Class,Corporate,Latasha Brown,West,Washington,New Benjaminview,Office Supplies,Paper,2348.06,4,0.1,457.38
ORD-2528,2024-12-19,Same Day,Consumer,Jeffrey Durham,West,California,Lake Kevin,Furniture,Desk,4134.58,6,0.1,472.02
ORD-2529,2024-06-21,First Class,Consumer,Gregory Clements,East,New York,Port Michael,Furniture,Chair,4462.43,9,0.2,69.92
ORD-2530,2024-08-30,Same Day,Consumer,Cindy Barr,East,Massachusetts,Mackbury,Furniture,Bookshelf,262.86,2,0.3,-31.61
ORD-2531,2025-06-09,Second Class,Consumer,James Dunn,South,Texas,Derekfort,Furniture,Cabinet,2694.2,3,0.3,229.79
ORD-2532,2024-07-17,First Class,Home Office,Sheila Bowers,West,California,North Angelafurt,Technology,Laptop,4397.0,10,0.4,669.53
ORD-2533,2025-03-12,Second Class,Home Office,Kayla Garcia,Central,Illinois,Frenchport,Office Supplies,Notebook,1733.68,8,0.5,-16.79
ORD-2534,2025-04-05,Standard Class,Corporate,Elizabeth Green,East,New York,North Danny,Office Supplies,Pen,2740.38,6,0.3,-120.34
ORD-2535,2025-02-18,Second Class,Consumer,Ashley Jackson,Central,Ohio,East Michael,Office Supplies,Paper,2295.19,1,0.3,265.93
ORD-2536,2025-11-21,Second Class,Consumer,Tyler Ferrell,South,Texas,Gonzalezland,Furniture,Bookshelf,760.97,3,0.1,49.48
ORD-2537,2025-12-04,First Class,Corporate,Jacob Thomas,Central,Michigan,Lake Eugenefort,Office Supplies,Printer Ink,123.42,6,0.4,-0.95
ORD-2538,2025-08-04,Same Day,Corporate,Kelly Cardenas,East,Pennsylvania,Knightburgh,Technology,Tablet,3273.94,3,0.0,967.21
ORD-2539,2024-10-22,Standard Class,Consumer,Cassandra West,West,Oregon,Wrightmouth,Office Supplies,Notebook,3874.23,5,0.1,391.11
ORD-2540,2025-09-04,First Class,Home Office,Cynthia Marquez,East,New York,Brianhaven,Furniture,Chair,4759.43,4,0.5,145.14
ORD-2541,2024-03-08,Standard Class,Corporate,Jeremy Shaffer,South,Georgia,East Anna,Technology,Monitor,4418.33,6,0.5,-281.14
ORD-2542,2024-07-02,Second Class,Home Office,John Cole,South,Florida,Prattmouth,Office Supplies,Notebook,2562.3,1,0.5,220.89
ORD-2543,2025-01-24,Standard Class,Home Office,Dr. Kevin Stein,Central,Ohio,Vasquezland,Furniture,Cabinet,1020.14,3,0.0,289.19
ORD-2544,2025-09-30,Same Day,Home Office,Clifford Wright,West,Oregon,Abbotthaven,Office Supplies,Stapler,2499.75,9,0.3,147.82
ORD-2545,2025-10-20,First Class,Home Office,Jessica Ortega,Central,Michigan,Ryanhaven,Technology,Phone,1634.58,10,0.1,177.34
ORD-2546,2024-01-31,First Class,Corporate,Jeremy Gray,West,Washington,North Matthewmouth,Office Supplies,Pen,3427.58,4,0.2,-32.05
ORD-2547,2024-10-13,Second Class,Home Office,Greg Thompson,Central,Michigan,Lake Jonathanview,Office Supplies,Printer Ink,3443.78,10,0.0,198.56
ORD-2548,2024-05-23,First Class,Home Office,Marvin Wood,South,Florida,Lake Jamie,Furniture,Table,953.65,9,0.3,32.65
ORD-2549,2024-10-02,Same Day,Consumer,Norma Oconnor,South,Texas,East Jason,Office Supplies,Pen,3188.05,3,0.5,-285.78
ORD-2550,2024-12-01,Second Class,Home Office,Joshua Duncan,East,Pennsylvania,Mcguireburgh,Office Supplies,Paper,1733.92,3,0.2,-89.75
ORD-2551,2025-02-17,Second Class,Home Office,William Cooper,South,Georgia,South Natashaside,Furniture,Desk,4574.07,6,0.3,-327.78
ORD-2552,2025-05-31,Standard Class,Home Office,Christopher Johnson,East,Massachusetts,Brownmouth,Office Supplies,Notebook,3919.33,6,0.0,415.01
ORD-2553,2025-07-26,First Class,Consumer,Erica Hughes,Central,Ohio,East Randall,Furniture,Chair,4760.56,8,0.4,-271.33
ORD-2554,2024-05-02,Standard Class,Consumer,Stephanie Ortiz,South,Florida,Smithmouth,Office Supplies,Printer Ink,4133.07,4,0.0,407.27
ORD-2555,2024-02-08,Standard Class,Corporate,Jeremy Barnes,Central,Michigan,Courtneystad,Furniture,Desk,282.1,9,0.5,-10.55
ORD-2556,2024-04-19,Second Class,Home Office,William Miller,East,Massachusetts,Lake Erinburgh,Furniture,Chair,1659.97,8,0.0,218.6
ORD-2557,2024-08-31,Same Day,Corporate,Michael Stein,East,Massachusetts,Youngfurt,Office Supplies,Pen,4096.82,8,0.5,16.84
ORD-2558,2024-10-17,Standard Class,Consumer,Russell Barnes,South,Texas,Charleston,Technology,Tablet,1365.48,3,0.5,-101.93
ORD-2559,2024-03-02,Second Class,Corporate,David Ward,South,Texas,Loganton,Furniture,Cabinet,3097.81,2,0.5,-136.09
ORD-2560,2025-02-15,Second Class,Consumer,Michael Shaw,West,Washington,Harperfort,Furniture,Desk,1213.3,9,0.4,-90.54
ORD-2561,2025-04-05,Same Day,Corporate,Dr. Alejandro Johnston,South,Georgia,Brookston,Furniture,Cabinet,338.93,6,0.4,-31.7
ORD-2562,2024-10-13,First Class,Home Office,Scott Perez,South,Texas,New Paul,Technology,Keyboard,3545.2,9,0.2,526.84
ORD-2563,2024-05-01,Standard Class,Home Office,Samantha Wells,Central,Ohio,East Kennethberg,Furniture,Bookshelf,1475.76,9,0.1,102.23
ORD-2564,2025-01-16,Second Class,Home Office,Keith Owens,Central,Ohio,Port Mitchellfort,Technology,Phone,4666.24,1,0.0,283.33
ORD-2565,2024-01-06,First Class,Corporate,Elizabeth Calderon,East,New York,Thomastown,Technology,Phone,3231.12,2,0.2,707.01
ORD-2566,2024-10-17,First Class,Corporate,Lisa Lopez,Central,Illinois,Gonzalezfort,Office Supplies,Pen,3185.42,7,0.4,-29.11
ORD-2567,2024-08-15,Same Day,Corporate,Julie Lopez,Central,Ohio,Matthewtown,Office Supplies,Notebook,4975.75,8,0.1,516.86
ORD-2568,2025-12-21,Second Class,Corporate,Lisa Wilson,Central,Michigan,Melissastad,Furniture,Cabinet,791.04,1,0.1,71.71
ORD-2569,2024-05-16,Second Class,Consumer,Steven Underwood,South,Texas,Bowenfort,Technology,Tablet,1131.27,3,0.5,-179.95
ORD-2570,2025-01-21,Standard Class,Consumer,Brianna Stout,East,New York,Port Jackmouth,Office Supplies,Pen,4399.39,1,0.5,-6.88
ORD-2571,2025-04-27,Same Day,Home Office,Annette Johnson,East,Massachusetts,South Dylanmouth,Furniture,Cabinet,842.75,9,0.3,-16.52
ORD-2572,2025-01-06,First Class,Corporate,Sharon Welch,West,Oregon,Garzafurt,Furniture,Desk,3945.27,6,0.3,233.58
ORD-2573,2025-11-16,Same Day,Corporate,Andrea Garza,East,Massachusetts,New Peggy,Technology,Tablet,4713.58,6,0.1,725.88
ORD-2574,2025-04-25,Second Class,Consumer,Scott Jones,East,Pennsylvania,Jacksonfurt,Technology,Keyboard,312.83,3,0.5,7.38
ORD-2575,2024-01-30,First Class,Consumer,Nicole Walker,Central,Michigan,Anthonyview,Technology,Phone,2242.35,4,0.4,-220.06
ORD-2576,2024-04-13,Same Day,Corporate,Eric Mitchell,East,New York,South Jonathan,Office Supplies,Notebook,4552.73,4,0.5,7.41
ORD-2577,2025-01-07,Second Class,Home Office,Denise Villarreal,West,Oregon,Jessicaside,Furniture,Desk,2788.03,3,0.1,654.27
ORD-2578,2025-05-19,Second Class,Consumer,Jennifer Hunt,East,Massachusetts,North Melissamouth,Office Supplies,Printer Ink,1370.55,2,0.3,120.4
ORD-2579,2025-05-25,Standard Class,Consumer,Christopher Forbes,Central,Ohio,South Jonathanton,Technology,Laptop,2876.67,5,0.2,115.16
ORD-2580,2024-12-05,Second Class,Home Office,Margaret Myers,Central,Michigan,Susanton,Office Supplies,Stapler,63.31,10,0.1,8.25
ORD-2581,2025-06-15,Second Class,Consumer,John Edwards,Central,Michigan,Annaburgh,Furniture,Chair,1110.47,6,0.1,157.02
ORD-2582,2024-02-25,Second Class,Consumer,Justin Edwards,East,New York,Morenoside,Office Supplies,Paper,716.85,6,0.3,29.82
ORD-2583,2025-03-24,First Class,Home Office,Donna Hoffman,West,California,East James,Furniture,Bookshelf,2470.28,8,0.4,-275.2
ORD-2584,2024-03-03,Standard Class,Consumer,Adam Norman,East,Pennsylvania,Port Tyler,Office Supplies,Printer Ink,3353.37,6,0.1,191.48
ORD-2585,2024-04-22,Same Day,Consumer,Sean Serrano,West,Washington,East Ryanchester,Furniture,Desk,4616.6,2,0.4,212.7
ORD-2586,2024-06-20,First Class,Home Office,Lynn Dean,South,Texas,West Sydney,Technology,Tablet,4497.77,2,0.0,1100.77
ORD-2587,2024-01-06,Same Day,Corporate,Philip Hendrix,West,California,Cameronland,Furniture,Desk,2415.95,9,0.1,-12.62
ORD-2588,2024-06-03,Second Class,Consumer,Joel Peterson,West,California,Port Janemouth,Office Supplies,Notebook,2524.33,10,0.0,217.84
ORD-2589,2025-11-20,Standard Class,Consumer,Nathaniel Meza,East,New York,Leonbury,Technology,Keyboard,2080.05,3,0.0,163.89
ORD-2590,2025-04-02,Second Class,Home Office,Diana Silva,West,Washington,Breannaborough,Furniture,Chair,691.04,3,0.0,55.45
ORD-2591,2024-08-07,Standard Class,Corporate,Kathleen Rush,South,Georgia,North Kenneth,Office Supplies,Notebook,3811.76,4,0.1,825.49
ORD-2592,2025-11-12,First Class,Home Office,William Morris,East,Massachusetts,Brennanside,Furniture,Table,1081.59,1,0.5,-216.84
ORD-2593,2025-10-02,Second Class,Corporate,Allison Clark,West,California,Lake Kathystad,Furniture,Desk,547.27,5,0.0,135.43
ORD-2594,2025-08-28,Second Class,Home Office,Brenda Deleon,West,Oregon,Miguelview,Office Supplies,Printer Ink,4910.82,3,0.4,52.86
ORD-2595,2024-08-07,First Class,Consumer,Erica Foley,South,Florida,West Dennis,Office Supplies,Stapler,4206.25,2,0.5,562.06
ORD-2596,2025-01-02,First Class,Home Office,Raymond Norman,Central,Illinois,Dorisfurt,Technology,Phone,4845.98,2,0.1,355.86
ORD-2597,2024-06-08,Standard Class,Consumer,Christopher Quinn,South,Florida,Port Melissamouth,Furniture,Desk,1099.46,1,0.2,152.61
ORD-2598,2024-03-02,Second Class,Home Office,Brianna Brown,Central,Illinois,Kerrshire,Furniture,Chair,1841.02,3,0.3,-76.17
ORD-2599,2024-10-15,Standard Class,Corporate,Matthew Mercado,West,Washington,Mendozastad,Office Supplies,Paper,2184.55,10,0.0,334.42
ORD-2600,2025-09-22,First Class,Corporate,Sheena Cruz,South,Florida,Michaelstad,Technology,Laptop,1148.09,5,0.0,129.07
ORD-2601,2025-11-24,First Class,Corporate,Mrs. Lori Nelson,Central,Michigan,Bonnieland,Office Supplies,Stapler,1874.4,5,0.4,-225.03
ORD-2602,2025-03-20,Standard Class,Consumer,Daniel Colon,South,Florida,West Jacobmouth,Technology,Phone,1293.84,2,0.1,289.98
ORD-2603,2025-02-26,Second Class,Consumer,Samuel Brown,West,Oregon,Ryanmouth,Technology,Laptop,3996.43,9,0.0,238.52
ORD-2604,2024-04-09,First Class,Corporate,Crystal Johnson,Central,Ohio,Lake Frances,Furniture,Chair,2470.47,7,0.4,-55.57
ORD-2605,2024-07-19,Standard Class,Corporate,Kimberly Willis,West,California,South Michaelbury,Office Supplies,Paper,4348.74,2,0.2,567.34
ORD-2606,2024-10-21,First Class,Home Office,Lori Smith,Central,Illinois,Brendanberg,Technology,Laptop,2336.63,4,0.2,56.53
ORD-2607,2025-08-01,Same Day,Consumer,Brian Carter,South,Florida,Lake Deborahfurt,Furniture,Desk,4015.08,3,0.0,907.47
ORD-2608,2024-05-03,Standard Class,Corporate,Brandon Kidd,South,Georgia,North Coltonmouth,Office Supplies,Printer Ink,2261.76,7,0.4,59.52
ORD-2609,2025-03-23,Second Class,Consumer,Heather Smith,East,Pennsylvania,West Joseborough,Technology,Tablet,2042.77,8,0.2,230.48
ORD-2610,2024-02-28,First Class,Corporate,Kathryn Pineda,South,Georgia,Port Tami,Technology,Tablet,1240.71,3,0.5,195.71
ORD-2611,2024-02-21,Same Day,Home Office,George Thompson,Central,Ohio,Coxstad,Technology,Monitor,4827.15,10,0.0,1152.6
ORD-2612,2024-08-29,Standard Class,Home Office,Ann Flores,Central,Michigan,North Kristine,Furniture,Chair,4573.95,1,0.0,1085.2
ORD-2613,2025-09-17,Standard Class,Home Office,Jeffrey Carroll,South,Georgia,Rodriguezberg,Technology,Monitor,1283.99,2,0.2,258.13
ORD-2614,2024-08-17,Standard Class,Consumer,Eric Cox,South,Georgia,Mathiston,Office Supplies,Stapler,4649.84,7,0.4,-74.31
ORD-2615,2025-02-24,Same Day,Consumer,Alice Rose,Central,Michigan,New Raymond,Furniture,Chair,4077.64,7,0.4,158.65
ORD-2616,2024-06-27,First Class,Corporate,Claudia Carpenter,East,New York,West Steven,Furniture,Table,4765.1,8,0.3,419.67
ORD-2617,2025-09-17,Same Day,Consumer,Ryan Daugherty,East,New York,East Gabriellabury,Office Supplies,Notebook,3365.17,10,0.2,155.74
ORD-2618,2025-04-16,Second Class,Consumer,Timothy Anderson,West,Oregon,New Grant,Furniture,Desk,4422.95,3,0.0,458.15
ORD-2619,2024-04-07,Standard Class,Consumer,John Brown,West,Washington,Mcclureburgh,Technology,Phone,3320.74,1,0.5,-124.59
ORD-2620,2025-04-04,Second Class,Consumer,Jennifer Thomas,South,Georgia,Marieberg,Office Supplies,Notebook,2879.23,10,0.4,11.6
ORD-2621,2024-03-13,Same Day,Corporate,Jennifer Davis,West,Washington,West Cindyfort,Technology,Tablet,2543.07,10,0.2,460.21
ORD-2622,2024-08-26,Same Day,Home Office,Tamara Alvarez,South,Georgia,Howardfort,Technology,Phone,3801.27,8,0.2,197.64
ORD-2623,2024-11-23,Same Day,Home Office,Nathan Watson,South,Florida,Christinaville,Technology,Tablet,904.25,1,0.2,85.7
ORD-2624,2025-11-15,Standard Class,Consumer,Betty Miller,West,California,Brandonhaven,Technology,Keyboard,2838.97,5,0.4,-319.95
ORD-2625,2024-06-03,Same Day,Home Office,Jasmine Mcdaniel,Central,Michigan,Wallmouth,Office Supplies,Printer Ink,3967.74,10,0.5,-854.15
ORD-2626,2025-12-31,Standard Class,Corporate,Monica Gray,Central,Michigan,Marcoton,Office Supplies,Stapler,3339.69,1,0.2,-72.72
ORD-2627,2024-06-30,Same Day,Corporate,Eugene Salinas,West,Oregon,Lake Paulburgh,Furniture,Chair,1805.32,1,0.3,179.23
ORD-2628,2025-11-17,Same Day,Consumer,Justin Chandler,East,Massachusetts,Rachelmouth,Office Supplies,Stapler,1802.51,8,0.4,-42.7
ORD-2629,2024-09-28,Same Day,Consumer,Amanda Myers DDS,South,Georgia,Danielburgh,Technology,Tablet,4634.82,5,0.4,-311.24
ORD-2630,2025-01-30,Second Class,Consumer,Lauren Fields,South,Florida,West Keith,Office Supplies,Printer Ink,800.86,8,0.0,70.67
ORD-2631,2024-08-15,First Class,Home Office,Evelyn Winters,South,Georgia,Adamsberg,Technology,Keyboard,1412.33,9,0.1,-39.51
ORD-2632,2025-05-06,Second Class,Home Office,Brian Jordan,Central,Michigan,Jonesfort,Office Supplies,Notebook,1178.36,1,0.3,-26.13
ORD-2633,2024-04-25,Second Class,Corporate,Anthony Mcconnell,Central,Michigan,Shepardborough,Office Supplies,Paper,2153.33,10,0.0,155.68
ORD-2634,2024-12-15,Second Class,Consumer,Mark Cannon,East,New York,New Jenniferfurt,Office Supplies,Stapler,584.4,4,0.3,5.22
ORD-2635,2024-06-18,First Class,Corporate,Stephanie Lewis,West,Washington,West Matthew,Furniture,Bookshelf,2579.67,7,0.2,311.88
ORD-2636,2024-07-16,First Class,Corporate,Savannah Frank,South,Florida,Petershire,Technology,Monitor,666.62,2,0.3,42.52
ORD-2637,2024-03-07,Second Class,Home Office,Kelly Black,West,Oregon,Michaelshire,Furniture,Cabinet,4233.38,8,0.5,-856.86
ORD-2638,2024-01-03,Same Day,Corporate,Samantha Hall,South,Georgia,Robbinsbury,Office Supplies,Notebook,3777.39,1,0.4,-425.15
ORD-2639,2024-08-19,First Class,Home Office,Kelly Jones,East,New York,Phillipsshire,Furniture,Chair,2242.11,7,0.4,351.67
ORD-2640,2024-09-11,Same Day,Home Office,Bryan Armstrong,East,Massachusetts,Garciaville,Office Supplies,Stapler,4738.57,9,0.3,223.68
ORD-2641,2024-11-17,Standard Class,Consumer,Jody Riddle,Central,Ohio,Josephborough,Office Supplies,Stapler,2857.75,2,0.2,182.11
ORD-2642,2024-09-09,Same Day,Home Office,Katherine Barker,West,Oregon,Austinmouth,Technology,Tablet,3413.64,1,0.5,-522.78
ORD-2643,2025-09-02,Same Day,Consumer,Michelle Mueller,West,Washington,Donnaport,Technology,Laptop,2398.68,7,0.5,153.34
ORD-2644,2025-01-16,Standard Class,Corporate,Kevin Reilly,Central,Ohio,Sandrastad,Technology,Keyboard,4880.53,3,0.0,871.99
ORD-2645,2025-08-17,First Class,Consumer,Taylor Alvarez,Central,Illinois,New Barbarahaven,Technology,Laptop,2990.88,10,0.2,526.1
ORD-2646,2025-03-17,Same Day,Corporate,John Estrada,West,Washington,Jefferyport,Furniture,Cabinet,3427.92,5,0.5,-63.85
ORD-2647,2025-03-29,First Class,Home Office,Brittany Reyes,West,Washington,Lake Cheryl,Furniture,Table,851.05,5,0.2,61.44
ORD-2648,2024-01-30,Same Day,Consumer,Kristin Mcclain,West,Oregon,South Brendaton,Furniture,Table,3851.63,4,0.1,681.73
ORD-2649,2025-12-18,First Class,Consumer,James Sutton,East,Massachusetts,Port Ronald,Furniture,Cabinet,4385.63,3,0.5,-568.11
ORD-2650,2025-11-22,Same Day,Consumer,Anita Schneider,West,Washington,South Shawnland,Office Supplies,Printer Ink,3038.07,6,0.1,792.29
ORD-2651,2025-11-03,Same Day,Corporate,Anthony Baker,East,New York,New Seanburgh,Technology,Phone,1505.86,8,0.3,218.32
